ginoerpuzzetta,psn,Nobushi
girthard,uplay,Highlander
giulio98preda,uplay,Nobushi
gkdish,uplay,Shaman
gloved_grub,psn,Lawbringer
gmoney3098,xbl,Shinobi
goDiegogo01,xbl,Valkyrie
goat-fever,psn,Tiandi
godevil94,psn,Nuxia
goldenchild2003,psn,Nuxia
gooberm8,psn,Warden
gora-i,psn,Valkyrie
gorrito_infinito,psn,Peacekeeper
grandes2000,psn,Kyoshin
greatbrad,psn,Warden
grey788,xbl,Tiandi
greyady,psn,Warlord
grimXgutz,xbl,Peacekeeper
grovadilio1,psn,Hitokiri
gryphon_monki,uplay,Shaolin
guereiro31,psn,Jiang Jun
gunrunner720,xbl,Black Prior
gvozdick21,uplay,Berserker
h7uzaifa,uplay,Pirate
haarakiwi,uplay,Warlord
happybunny10878,psn,Shaman
harshdominance,uplay,Nobushi
hasi789,psn,Gladiator
hassan-nashar,uplay,Peacekeeper
hayden15555,xbl,Nuxia
haymazz841,psn,Shaolin
hctudEU,xbl,Nuxia
head.problem,uplay,Zhanhu
heimnar666,uplay,Shinobi
hellobroooooooos,psn,Zhanhu
herrwolf.2603,uplay,Shaman
hhh834577,uplay,Pirate
highvirux,uplay,Shinobi
hirschmonkay25,xbl,Nuxia
hiwise,xbl,Orochi
hlm4466,psn,Shinobi
hollowed_soul1,psn,Orochi
homfriz,xbl,Warlord
honzar585,uplay,Pirate
hopeton01,psn,Valkyrie
hottcheeto03,psn,Warlord
hovnosrac459,uplay,Nuxia
hozukimaru68,psn,Peacekeeper
i-_-SpyHaters,psn,Kyoshin
i4mtokyo,xbl,Kyoshin
iCromch,psn,Gladiator
iDrxpAlot2071,xbl,Warlord
iFadedReact,xbl,Warlord
iGranduz,psn,Shaolin
iHateSani13,xbl,Conqueror
iHaveExp,psn,Peacekeeper
iHeartCrypto,xbl,Pirate
iIEattCrayonSs,psn,Raider
iQayin,psn,Nobushi
iSomber,uplay,Nuxia
iStranger_,uplay,Warlord
iTrollMyOwnTeam,psn,Jiang Jun
iTzJusMenace,xbl,Pirate
iXenophobia-,psn,Nuxia
i_like_summer,psn,Shinobi
iamway2tired,uplay,Berserker
ibbls516,xbl,Pirate
idontCARE0123456,psn,Valkyrie
ihdk1245,psn,Shinobi
iiMaroon,xbl,Zhanhu
iiSeanB,uplay,Aramusha
iiTzRicky3153,psn,Conqueror
iitzKy-,psn,Jiang Jun
ilyaoriginalTES,uplay,Highlander
im_NB15,psn,Shaman
imaRobot517,uplay,Peacekeeper
imdb55,uplay,Peacekeeper
imjustminte,xbl,Valkyrie
imuglynotfat,uplay,Nobushi
incredible095,psn,Conqueror
injvd,uplay,Shinobi
inserplay1,uplay,Warlord
inspector_otter,uplay,Berserker
invi302ctus,uplay,Berserker
iobu13,psn,Orochi
ironcitadel219,xbl,Conqueror
isaac-farrugiaza,psn,Highlander
isakravn03,uplay,Gladiator
itaymk4,uplay,Shaolin
iterochka,uplay,Shaolin
itsPurity,uplay,Shaolin
itsYWNnupid,psn,Peacekeeper
ivarBloodEagle,xbl,Pirate
iwantedthewii17,psn,Shaman
jACK143930,psn,Shinobi
j__carrillo96_,psn,Peacekeeper
jackaboypw,uplay,Lawbringer
jackkane87,uplay,Shinobi
jacklinks15,xbl,Shaolin
jackub_cz,psn,Gladiator
jaden11236,psn,Nuxia
jaguar2013,psn,Nuxia
jailan2123,psn,Gryphon
januager,uplay,Shinobi
jasty78,psn,Orochi
javier54338,psn,Shaolin
javitoo99,uplay,Kyoshin
jayden06553,uplay,Warden
jayfromdatwo7,psn,Centurion
jayjay_the_gaffa,psn,Shaman
jayjayswaagg,psn,Kensei
jclobita,xbl,Zhanhu
jester_tester,psn,Warmonger
jgoqs,psn,Nuxia
jimvm1,psn,Kyoshin
jmyAF,xbl,Peacekeeper
jojowya,psn,Zhanhu
jonathaN_GR,uplay,Centurion
juantozz,xbl,Pirate
juniorjoo19,uplay,Hitokiri
just0Lucifer,uplay,Highlander
kaar-khan,psn,Shaman
kamkoz,xbl,Warmonger
kang670611,uplay,Warlord
karrelop,xbl,Shaman
kazffs,psn,Berserker
kdwizz108,xbl,Warden
keebleec,uplay,Shinobi
kekadam,uplay,Nobushi
kennedy82015,psn,Warlord
kent911111,uplay,Raider
kentakki2k,psn,Nuxia
kevsu,uplay,Gladiator
khaled.7777,uplay,Shinobi
khlebnikova,uplay,Peacekeeper
khool-ghool,psn,Nuxia
kidCOOh2kh15,xbl,Nobushi
kidmavrik,psn,Centurion
kikles510,psn,Warden
kilawayne215,psn,Nuxia
kimiczz,psn,Shinobi
king4you21,xbl,Valkyrie
king_gas17,psn,Shaolin
king_lion370,psn,Shinobi
king_slayer301,psn,Centurion
kingchaz003,xbl,Shaman
kingofjudahkirby,psn,Valkyrie
kingplayer2099,psn,Shaman
knight_020,uplay,Highlander
korolevaa,uplay,Pirate
kpaydayXL,psn,Nobushi
kqpr,xbl,Shaolin
krampps,xbl,Peacekeeper
ksaghgoh,uplay,Shaman
kxxx88888,uplay,Highlander
l-Heylove-I,psn,Warlord
l-Keo-l,psn,Nuxia
l-M4NU3l-l,uplay,Zhanhu
l3ctr0_lyte844,psn,Shaman
lExo29l,uplay,Jiang Jun
lFocusedl,psn,Jormungandr
lIEMANII,xbl,Shugoki
lJustTexasl,xbl,Jiang Jun
lRaipe,psn,Centurion
lVEN0M0US_,psn,Jormungandr
lWhiteWolf,xbl,Zhanhu
lacersitobou355,xbl,Nobushi
laidbakbones,xbl,Shaman
lastik_321,uplay,Nobushi
lebrefugee,psn,Kensei
leo-reddead,psn,Peacekeeper
levoweal,uplay,Nuxia
lexjedi,uplay,Gladiator
lightgray.,uplay,Highlander
lilJumex85,psn,Peacekeeper
lil_booty888,psn,Shaman
lilangry25,psn,Shaolin
limeg210,uplay,Pirate
linkster271234,psn,Nuxia
listentoeternity,psn,Lawbringer
litez-out247,psn,Hitokiri
little13ajusz,uplay,Nuxia
littlechildling,psn,Gladiator
littledooby,psn,Highlander
liyfa,xbl,Jiang Jun
ll-xseria-ll,psn,Warden
llcheesyd_ckll,psn,Jormungandr
llilus,psn,Shaman
lllNAIROBIll,xbl,Shaolin
llllJeanieIIII,psn,Kensei
llllJeanieIIII,psn,Nobushi
llllJeanieIIII,psn,Nuxia
llllJeanieIIII,psn,Peacekeeper
llllJeanieIIII,psn,Tiandi
llllJeanieIIII,psn,Warmonger
lllmlf,uplay,Nuxia
llvSkullvll,xbl,Conqueror
lmDree-,psn,Berserker
lnsanic,xbl,Zhanhu
lordbasic96,xbl,Shaman
lordfarquadSKET,uplay,Kyoshin
loseyalife,xbl,Shinobi
lovelyguy1234,uplay,Kensei
lsle138,uplay,Shinobi
luh_fuego27,psn,Black Prior
lx-_NoName,psn,Valkyrie
lxChipmunkxl,psn,Centurion
lzeraxI,uplay,Centurion
m21071974,psn,Jiang Jun
m7mdwwx,psn,Shinobi
mackwashere34,xbl,Peacekeeper
madlad_420,psn,Nuxia
madmex411,xbl,Jiang Jun
madsquirrel1234,uplay,Raider
mah7gamer,uplay,Conqueror
mailajunior,psn,Gladiator
maklier_76,psn,Shinobi
mamadof210,psn,Nobushi
marcus_0-4,psn,Warlord
masejustmase,uplay,Nuxia
masterloser_,uplay,Conqueror
maxou00303,psn,Kyoshin
mikk558j,uplay,Centurion
mister_fist,uplay,Peacekeeper
mmrsavage,psn,Pirate
modelesss,uplay,Peacekeeper
moist-rebound,psn,Nobushi
monkeydog071,psn,Nuxia
monsieurj69,psn,Shaman
moosterlegend05,xbl,Warmonger
mooxsse,psn,Warlord
motaislife13,xbl,Nuxia
mowpi,uplay,Shaolin
mrgbrown2,psn,Orochi
mrshinyshekel,uplay,Kensei
mshpokemon,psn,Peacekeeper
my-name_jeff,uplay,Nobushi
n022_,uplay,Berserker
n0usy.,uplay,Shinobi
nGnLxKJ,xbl,Shugoki
nOt_l0liskii1_1,psn,Conqueror
na437te,psn,Conqueror
naitsirc287,psn,Shaman
nappino_31,psn,Aramusha
narutotratamal,xbl,Nobushi
nay1d5928,xbl,Black Prior
nic__1091,uplay,Aramusha
nidhoggr__,uplay,Warlord
nightmare09385,psn,Warlord
nightriderpro1,uplay,Highlander
nightshadow8569,xbl,Jormungandr
ninja_mario47,psn,Warlord
ninjale9,xbl,Peacekeeper
nofe_50,psn,Warmonger
not_underfire06,psn,Jiang Jun
oIDontPlayFair,psn,Jormungandr
oManaMarchi,uplay,Shinobi
oblivomax,uplay,Shaolin
odavinng,xbl,Warlord
odst4971,xbl,Jormungandr
okami_ice,psn,Shugoki
okuma78,xbl,Highlander
omarwaki2468,psn,Highlander
omnikage1218,xbl,Gladiator
oneson21,psn,Aramusha
onyx_VIS,uplay,Shugoki
osama_0c,psn,Shinobi
oskainMYTH,uplay,Conqueror
osman_z221,psn,Shaolin
otonomic,uplay,Shinobi
ourladymaddog,uplay,Shaolin
packmanmc,psn,Valkyrie
painkiller_2125,psn,Shaolin
panos2908,uplay,Jormungandr
pantherfun1,psn,Shinobi
panthero445,psn,Pirate
pastablasta33,xbl,Shinobi
paterisStrougas,psn,Nuxia
paulyc911,psn,Berserker
pbforuplay420,xbl,Pirate
pe6oto123,uplay,Jiang Jun
peabodysnipes1,psn,Conqueror
peden1916,psn,Nobushi
pemibak,uplay,Gladiator
pencilboy5654398,psn,Jiang Jun
peoplen,uplay,Kyoshin
pierat26,xbl,Peacekeeper
pirata_fenomeno1,psn,Nobushi
pistola001,psn,Highlander
pizza_wings6,psn,Centurion
player39203,uplay,Nuxia
player56670,uplay,Lawbringer
pm055,uplay,Warlord
pn_y_,psn,Nobushi
poomanryu,uplay,Warlord
pootsnooter,xbl,Peacekeeper
poriyah0021,psn,Warlord
potato20202016,uplay,Highlander
premium_planet99,psn,Warlord
prodeje-,uplay,Tiandi
proslapastika,uplay,Peacekeeper
prototype1999,psn,Jormungandr
ps6489,uplay,Shaolin
punishingxscope,psn,Zhanhu
pxxorPigna,psn,Nuxia
pyro_panther42,psn,Jormungandr
pyromike223,psn,Shinobi
qRacism,xbl,Berserker
qqyyQAQ,uplay,Warlord
quillaoveja,xbl,Shaman
r2g2rl,psn,Berserker
ragnar0300,psn,Peacekeeper
raiikhe,uplay,Pirate
ram197969,xbl,Nuxia
raulito3116,psn,Nuxia
rawskka,xbl,Tiandi
redviper47049,psn,Shaman
regular_court,psn,Zhanhu
reissndash,psn,Shugoki
relidd19,uplay,Highlander
rhysryx_,uplay,Highlander
richGwolf,psn,Peacekeeper
ripcity189,psn,Nuxia
rob090261,uplay,Hitokiri
robinhoodsquad,psn,Peacekeeper
robloxboy666,psn,Peacekeeper
rockgod490,psn,Kensei
rodrigosturm81,psn,Aramusha
rosco024,psn,Peacekeeper
roseFATE3592,xbl,Nobushi
rostam70,psn,Shaolin
rramosrj2,uplay,Gryphon
rulerul,uplay,Jormungandr
rustedcelluloid,psn,Zhanhu
sKyZoFreNei,xbl,Nuxia
sMaSh_UrFaCe_iN,psn,Shinobi
saban0604,psn,Shaolin
sadhu31,xbl,Highlander
sadturionK,uplay,Berserker
safwansaleem4672,psn,Peacekeeper
salcar79,psn,Jormungandr
samman97,psn,Shaman
sammiicake,xbl,Shinobi
sanepaia,uplay,Warlord
santitxs,xbl,Warmonger
sebastianyahir,psn,Nuxia
secondnuker,uplay,Nobushi
secretlyacommie,uplay,Centurion
seedster22,psn,Peacekeeper
seltiux,xbl,Nuxia
semaj9000,psn,Black Prior
senju_troy,psn,Shugoki
seshumro,psn,Gryphon
setsvka,uplay,Peacekeeper
shabataev,psn,Conqueror
shazhudao213,uplay,Nobushi
shenqiwo,uplay,Shaolin
shepdude,uplay,Peacekeeper
sherblop,psn,Zhanhu
shrekacito,uplay,Shaman
shwawny,psn,Shinobi
silkyshirt07,xbl,Raider
silly_guy,uplay,Warlord
similacimaci961,psn,Valkyrie
sinanju31,uplay,Peacekeeper
sir_tf2,uplay,Shinobi
skilledx10,xbl,Berserker
skyswagger368,psn,Jiang Jun
slavs1996,uplay,Zhanhu
slejr013357,uplay,Aramusha
sm0ok-loulou,psn,Lawbringer
smethyx,uplay,Orochi
smokin_turds,psn,Peacekeeper
snipecoolbunny,uplay,Pirate
sniperLEGEND120,psn,Highlander
snowdion21,psn,Shugoki
soKamaal,uplay,Highlander
sodenut4,uplay,Jormungandr
solboi01,uplay,Berserker
soldierboy102,xbl,Pirate
som640eone,psn,Warlord
somerandompizza,uplay,Berserker
soulless_bear,psn,Gladiator
space.mef,uplay,Kyoshin
spectre_renegade,psn,Shinobi
spiderlazzz,uplay,Berserker
spitefire478,xbl,Kyoshin
splendidsolider7,psn,Nobushi
sportsgame757,psn,Warlord
squeezi_e,uplay,Jormungandr
st3phypoo7,psn,Shaman
stalkhome,xbl,Warmonger
stealthtortoise1,psn,Nuxia
stephen81,uplay,Shinobi
stickman516,xbl,Shugoki
storm-_-Godsent,psn,Zhanhu
strathguy11,psn,Gladiator
striker4202,uplay,Shaolin
subbypuppy,xbl,Jiang Jun
sugoiboii_,psn,Warmonger
suisaiFacade,uplay,Conqueror
sunbun99,psn,Jiang Jun
superbeetle2020,psn,Hitokiri
supergabby07,psn,Black Prior
supernumber,psn,Conqueror
supreme__Arbiter,psn,Highlander
swagoulishous11,xbl,Shugoki
sweetsensation64,psn,Nobushi
t-135rex,psn,Shugoki
t0spac3d0ut,xbl,Black Prior
tBik,psn,Pirate
tableezkid,psn,Valkyrie
tacticalmole979,xbl,Warden
techno-ARG,psn,Warmonger
temp-185927,psn,Warlord
temp-284505,psn,Shaman
temp-607923,psn,Valkyrie
temp-840155,psn,Jiang Jun
that_depends,psn,Pirate
theF1rstLaw,xbl,Gladiator
theOblivion211,psn,Shinobi
thePunishEr163m,xbl,Pirate
the_muffin_guy34,psn,Warlord
the_pale_rider76,psn,Zhanhu
thecreed117014,xbl,Shaman
thesickdude666,xbl,Nuxia
thetrolljok16,uplay,Gladiator
timoha_rar,psn,Nobushi
tingerPLANKS,xbl,Tiandi
tirofijoking,psn,Shinobi
tlcl007,uplay,Gryphon
toastybacon_83,psn,Warlord
tobstermabs2004,xbl,Shaolin
tobylokie,uplay,Nuxia
tom.at,uplay,Peacekeeper
tomhasgun,xbl,Nuxia
tomrub61326,psn,Gladiator
tony272,psn,Warden
toothicc4aname,uplay,Kensei
tr6182,psn,Jiang Jun
traibork1.0,uplay,Warden
treerex04,psn,Nuxia
trekkie_25,psn,Shaolin
trico17,psn,Highlander
trillgod05,xbl,Shugoki
tronmorgan,psn,Jormungandr
truff44,psn,Nobushi
tswgf,uplay,Shugoki
tuffhouse11,psn,Zhanhu
twodolarz,psn,Berserker
uhhh1234,uplay,Shaman
underscore5335,psn,Shaolin
undondory,uplay,Centurion
unknownthe3rd,psn,Nobushi
unlcok,uplay,Gryphon
unlikely_cure-_-,psn,Shinobi
unorthodox.vir,uplay,Nuxia
up13245,psn,Zhanhu
upbeat_saturn691,psn,Conqueror
ur_daddy_raijin,psn,Shinobi
username_go_here,psn,Valkyrie
uslayme,xbl,Peacekeeper
uwackymysacky,uplay,Highlander
uziboiz,xbl,Jormungandr
v0rtexg4mer,xbl,Shaman
vFreeCash-,psn,Shaman
vRuinzz-,psn,Lawbringer
vSharo,psn,Conqueror
vanar8087,uplay,Highlander
varnie02,psn,Lawbringer
vasque-felin,psn,Peacekeeper
vaughnershmit,psn,Nuxia
vendrin,psn,Highlander
verioxtb,uplay,Shaolin
veryunlucky--,psn,Jiang Jun
vibewitmesb,xbl,Shinobi
vickboss69,psn,Shaolin
vlxxst,xbl,Conqueror
volteerdragon17,xbl,Shinobi
vvsTHUG,xbl,Zhanhu
vyseDBD,xbl,Conqueror
w_Wo_Su_w,uplay,Jormungandr
walkingcanon,xbl,Shaman
waylay2012,uplay,Shaman
wayne100343,uplay,Gladiator
welloffrug8077,uplay,Pirate
west-tiwan,uplay,Centurion
wet_hotpocket,psn,Nuxia
windtalker_02,psn,Nuxia
winroc2,uplay,Shaolin
winterz_123,psn,Kyoshin
witchdoctr66,xbl,Highlander
worried952rose,psn,Warmonger
wxldzz,xbl,Raider
x-Ankh_Knight-x,psn,Zhanhu
xAG_Executioner,psn,Peacekeeper
xAdelbertSteiner,psn,Tiandi
xAsphiixya,uplay,Pirate
xBeToooM,psn,Shinobi
xBearNecessities,psn,Pirate
xBeastTitanx,psn,Shinobi
xBlackLabelx850,xbl,Pirate
xC4D3x,xbl,Kensei
xCAL_ELx,psn,Shaolin
xDSRgaming_,psn,Warlord
xDivine,uplay,Black Prior
xDuvis1,psn,Gladiator
xF3NIXx4806,xbl,Pirate
xGHOSTxKINGx880,xbl,Jormungandr
xIEnma,psn,Shinobi
xIxPrecursor,psn,Gladiator
xOFGxEsPioNage,xbl,Pirate
xOb3seApe418,xbl,Valkyrie
xReaper_999_,psn,Nuxia
xRudyRux,xbl,Warmonger
xRuinedCrusaderx,psn,Centurion
xSlmk,psn,Pirate
xSparkez,uplay,Warlord
xTHEKINGCDx,xbl,Highlander
xTKJO,uplay,Warlord
xVanix-X-,psn,Peacekeeper
xWexxel,xbl,Valkyrie
xXCrazedBlunTXx,xbl,Conqueror
xXGhost-NizarXx,psn,Shinobi
xXHyperionXx07,psn,Shaman
xXRhRSoraXx,psn,Jiang Jun
xXZlipsXx,xbl,Shinobi
xX_Rron005_Xx,psn,Nuxia
xXred-eyesXx202,psn,Lawbringer
xXtripGarbo,xbl,Zhanhu
x_M_A_R_U_N_x,uplay,Conqueror
x_ObsidianFury_x,psn,Nobushi
x_Rezak_x,uplay,Berserker
xcurbstampx,psn,Gladiator
xexu-andrea-02,psn,Nobushi
xhydra_2,psn,Berserker
xmewb,psn,Nuxia
xqces,uplay,Centurion
xshizlemynizlex,uplay,Warmonger
xuzhipeng1984,uplay,Warlord
xvSPACEDvx,xbl,Nuxia
xxCold__,psn,Nobushi
xxMRSHWARTZxx,psn,Shinobi
xxSaberWolfxx24,xbl,Zhanhu
xxjello,psn,Shaolin
xyodaddyherex,xbl,Peacekeeper
xzerkxzy,psn,Warlord
yamahai73,psn,Valkyrie
yaroslavx,uplay,Nuxia
ybarre1,psn,Highlander
yesigotyou-_-lol,psn,Nuxia
yetzer_hara,uplay,Kensei
yoiboiwolves,xbl,Kyoshin
yordiVI,psn,Conqueror
yordibosman,psn,Warlord
young-_-NASA,psn,Peacekeeper
youngSupaNova4,psn,Valkyrie
yousefpor13,psn,Centurion
yr0i,uplay,Shaolin
yzsouth,uplay,Warmonger
zFrota,xbl,Hitokiri
zKillStation_,psn,Shinobi
zRaikoho,psn,Nobushi
zVyQs-,psn,Gladiator
zXISEEYOUBROXz,uplay,Jiang Jun
zanjitso,uplay,Peacekeeper
zchrisxz,xbl,Gladiator
zdlmsq,uplay,Nobushi
zelf3x,uplay,Peacekeeper
zeus_da_cat,uplay,Shugoki
zionzfinest26,xbl,Nuxia
zombiekiller911j,psn,Shaman
zombielord323115,psn,Centurion
zquide,uplay,Peacekeeper
zuccmachine9000,uplay,Gryphon
zvden,xbl,Peacekeeper
zxdarkmatterxz,xbl,Centurion
zyNfrix,uplay,Warlord
zzguy12,uplay,Centurion
